Saturday 11;572.8
Monday 09;681.578947368421
Monday 10;499.15
Thursday 11;511.45
Tuesday 11;319.52
Saturday 09;816.25
Wednesday 10;493.15
Tuesday 09;498.0
Friday 11;385.3157894736842
Wednesday 09;433.6842105263158
Friday 09;370.36842105263156
Saturday 10;524.9166666666666
Friday 10;548.95
Monday 11;649.85
Wednesday 11;378.16
Thursday 10;500.7894736842105
Thursday 09;368.25
Tuesday 10;387.6
