240491;Patrick Street;Curraheen;Thursday;01/09/2016;08:02:36;08:09:00;08:05:32
240561;UCC WGB;Curraheen;Thursday;01/09/2016;08:02:37;08:11:00;08:02:47
240001;CIT Technology Park;Curraheen;Thursday;01/09/2016;08:02:39;08:07:00;08:07:17
240491;Patrick Street;Curraheen;Thursday;01/09/2016;08:05:44;08:09:00;08:05:32
240561;UCC WGB;Curraheen;Thursday;01/09/2016;08:05:45;08:11:00;08:15:06
240001;CIT Technology Park;Curraheen;Thursday;01/09/2016;08:05:47;08:07:00;08:06:47
240491;Patrick Street;Curraheen;Thursday;01/09/2016;08:08:53;08:09:00;08:05:32
240561;UCC WGB;Curraheen;Thursday;01/09/2016;08:08:54;08:11:00;08:16:48
240001;CIT Technology Park;Curraheen;Thursday;01/09/2016;08:08:55;08:17:00;08:16:03
240491;Patrick Street;Curraheen;Thursday;01/09/2016;08:12:00;08:29:00;08:21:56
240561;UCC WGB;Curraheen;Thursday;01/09/2016;08:12:01;08:21:00;08:13:39
240001;CIT Technology Park;Curraheen;Thursday;01/09/2016;08:12:02;08:17:00;08:16:03
240491;Patrick Street;Curraheen;Friday;02/09/2016;08:00:14;08:09:00;08:04:47
240561;UCC WGB;Curraheen;Friday;02/09/2016;08:00:15;08:01:00;08:09:49
240001;CIT Technology Park;Curraheen;Friday;02/09/2016;08:00:16;08:07:00;08:07:49
240491;Patrick Street;Curraheen;Friday;02/09/2016;08:03:22;08:09:00;08:04:47
240561;UCC WGB;Curraheen;Friday;02/09/2016;08:03:23;08:11:00;08:11:26
240001;CIT Technology Park;Curraheen;Friday;02/09/2016;08:03:24;08:07:00;08:07:49
240491;Patrick Street;Curraheen;Friday;02/09/2016;08:06:30;08:09:00;08:04:47
240561;UCC WGB;Curraheen;Friday;02/09/2016;08:06:31;08:11:00;08:16:16
240001;CIT Technology Park;Curraheen;Friday;02/09/2016;08:06:32;08:07:00;08:07:49
240491;Patrick Street;Curraheen;Friday;02/09/2016;08:09:38;08:29:00;08:22:16
240561;UCC WGB;Curraheen;Friday;02/09/2016;08:09:39;08:11:00;08:18:47
240001;CIT Technology Park;Curraheen;Friday;02/09/2016;08:09:40;08:17:00;08:20:50
240491;Patrick Street;Curraheen;Friday;02/09/2016;08:12:45;08:29:00;08:23:28
240561;UCC WGB;Curraheen;Friday;02/09/2016;08:12:45;08:21:00;08:16:49
240001;CIT Technology Park;Curraheen;Friday;02/09/2016;08:12:47;08:17:00;08:20:09
241111;CIT Technology Park;Lotabeg;Friday;02/09/2016;17:02:06;17:11:00;17:14:18
240101;UCC WGB;Lotabeg;Friday;02/09/2016;17:02:08;17:11:00;17:06:48
240171;Patrick Street;Lotabeg;Friday;02/09/2016;17:02:08;17:03:00;17:16:48
241111;CIT Technology Park;Lotabeg;Friday;02/09/2016;17:05:13;17:11:00;17:14:41
240101;UCC WGB;Lotabeg;Friday;02/09/2016;17:05:14;17:11:00;17:06:48
240171;Patrick Street;Lotabeg;Friday;02/09/2016;17:05:15;17:10:00;17:16:48
241111;CIT Technology Park;Lotabeg;Friday;02/09/2016;17:08:18;17:11:00;17:16:08
240101;UCC WGB;Lotabeg;Friday;02/09/2016;17:08:19;17:11:00;17:09:18
240171;Patrick Street;Lotabeg;Friday;02/09/2016;17:08:20;17:10:00;17:16:48
241111;CIT Technology Park;Lotabeg;Friday;02/09/2016;17:11:25;17:21:00;17:17:23
240101;UCC WGB;Lotabeg;Friday;02/09/2016;17:11:26;17:21:00;17:19:48
240171;Patrick Street;Lotabeg;Friday;02/09/2016;17:11:26;17:20:00;17:17:48
241111;CIT Technology Park;Lotabeg;Friday;02/09/2016;17:14:29;17:21:00;17:16:18
240101;UCC WGB;Lotabeg;Friday;02/09/2016;17:14:30;17:21:00;17:19:48
240171;Patrick Street;Lotabeg;Friday;02/09/2016;17:14:31;17:20:00;17:17:48
240491;Patrick Street;Curraheen;Saturday;03/09/2016;08:01:25;08:05:00;08:23:01
240561;UCC WGB;Curraheen;Saturday;03/09/2016;08:01:27;08:11:00;08:32:01
240001;CIT Technology Park;Curraheen;Saturday;03/09/2016;08:01:30;08:20:00;08:12:18
240491;Patrick Street;Curraheen;Saturday;03/09/2016;08:04:46;08:05:00;08:23:01
240561;UCC WGB;Curraheen;Saturday;03/09/2016;08:04:51;08:11:00;08:32:01
240001;CIT Technology Park;Curraheen;Saturday;03/09/2016;08:04:58;08:20:00;08:10:48
