240491;Patrick Street;Curraheen;Thursday;01/09/2016;07:15:43;07:20:00;07:34:00
240561;UCC WGB;Curraheen;Thursday;01/09/2016;07:15:44;07:18:00;07:23:17
240001;CIT Technology Park;Curraheen;Thursday;01/09/2016;07:15:45;07:28:00;07:34:47
240491;Patrick Street;Curraheen;Thursday;01/09/2016;07:18:49;07:20:00;07:35:17
240561;UCC WGB;Curraheen;Thursday;01/09/2016;07:18:50;07:26:00;07:23:17
240001;CIT Technology Park;Curraheen;Thursday;01/09/2016;07:18:51;07:28:00;07:36:32
240491;Patrick Street;Curraheen;Thursday;01/09/2016;07:21:55;07:31:00;07:35:13
240561;UCC WGB;Curraheen;Thursday;01/09/2016;07:21:56;07:26:00;07:22:47
240001;CIT Technology Park;Curraheen;Thursday;01/09/2016;07:21:57;07:28:00;07:35:17
240491;Patrick Street;Curraheen;Thursday;01/09/2016;07:25:03;07:31:00;07:35:13
240561;UCC WGB;Curraheen;Thursday;01/09/2016;07:25:04;07:26:00;07:54:00
240001;CIT Technology Park;Curraheen;Thursday;01/09/2016;07:25:06;07:28:00;07:33:17
240491;Patrick Street;Curraheen;Thursday;01/09/2016;07:28:13;07:31:00;07:35:13
240561;UCC WGB;Curraheen;Thursday;01/09/2016;07:28:14;07:32:00;07:54:00
240001;CIT Technology Park;Curraheen;Thursday;01/09/2016;07:28:15;07:42:00;07:34:47
240491;Patrick Street;Curraheen;Friday;02/09/2016;07:16:15;07:20:00;07:19:48
240561;UCC WGB;Curraheen;Friday;02/09/2016;07:16:16;07:18:00;07:18:35
240001;CIT Technology Park;Curraheen;Friday;02/09/2016;07:16:18;07:28:00;07:34:12
240491;Patrick Street;Curraheen;Friday;02/09/2016;07:19:22;07:20:00;07:19:48
240561;UCC WGB;Curraheen;Friday;02/09/2016;07:19:23;07:26:00;07:30:48
240001;CIT Technology Park;Curraheen;Friday;02/09/2016;07:19:24;07:28:00;07:31:35
240491;Patrick Street;Curraheen;Friday;02/09/2016;07:22:28;07:31:00;07:35:01
240561;UCC WGB;Curraheen;Friday;02/09/2016;07:22:29;07:26:00;07:31:00
240001;CIT Technology Park;Curraheen;Friday;02/09/2016;07:22:31;07:28:00;07:30:18
240491;Patrick Street;Curraheen;Friday;02/09/2016;07:25:36;07:31:00;07:35:01
240561;UCC WGB;Curraheen;Friday;02/09/2016;07:25:37;07:26:00;07:32:16
240001;CIT Technology Park;Curraheen;Friday;02/09/2016;07:25:38;07:28:00;07:31:18
240491;Patrick Street;Curraheen;Friday;02/09/2016;07:28:43;07:31:00;07:32:03
240561;UCC WGB;Curraheen;Friday;02/09/2016;07:28:44;07:32:00;07:33:47
240001;CIT Technology Park;Curraheen;Friday;02/09/2016;07:28:45;07:42:00;07:46:48
241111;CIT Technology Park;Lotabeg;Friday;02/09/2016;16:15:52;16:21:00;16:22:24
240101;UCC WGB;Lotabeg;Friday;02/09/2016;16:15:53;16:21:00;16:22:57
240171;Patrick Street;Lotabeg;Friday;02/09/2016;16:15:53;16:23:00;16:34:59
241111;CIT Technology Park;Lotabeg;Friday;02/09/2016;16:18:57;16:21:00;16:21:14
240101;UCC WGB;Lotabeg;Friday;02/09/2016;16:18:58;16:21:00;16:25:48
240171;Patrick Street;Lotabeg;Friday;02/09/2016;16:18:58;16:23:00;16:36:42
241111;CIT Technology Park;Lotabeg;Friday;02/09/2016;16:22:02;16:31:00;16:22:23
240101;UCC WGB;Lotabeg;Friday;02/09/2016;16:22:03;16:31:00;16:27:34
240171;Patrick Street;Lotabeg;Friday;02/09/2016;16:22:03;16:23:00;16:39:34
241111;CIT Technology Park;Lotabeg;Friday;02/09/2016;16:25:07;16:31:00;16:33:21
240101;UCC WGB;Lotabeg;Friday;02/09/2016;16:25:08;16:31:00;16:30:18
240171;Patrick Street;Lotabeg;Friday;02/09/2016;16:25:09;16:33:00;16:41:10
241111;CIT Technology Park;Lotabeg;Friday;02/09/2016;16:28:12;16:31:00;16:35:15
240101;UCC WGB;Lotabeg;Friday;02/09/2016;16:28:13;16:31:00;16:31:48
240171;Patrick Street;Lotabeg;Friday;02/09/2016;16:28:14;16:33:00;16:42:57
240491;Patrick Street;Curraheen;Saturday;03/09/2016;07:16:33;07:25:00;07:23:00
240561;UCC WGB;Curraheen;Saturday;03/09/2016;07:16:35;07:31:00;07:17:19
240001;CIT Technology Park;Curraheen;Saturday;03/09/2016;07:16:37;07:25:00;07:30:49
240491;Patrick Street;Curraheen;Saturday;03/09/2016;07:19:44;07:25:00;07:22:18
240561;UCC WGB;Curraheen;Saturday;03/09/2016;07:19:46;07:31:00;07:32:49
240001;CIT Technology Park;Curraheen;Saturday;03/09/2016;07:19:48;07:25:00;07:27:33
240491;Patrick Street;Curraheen;Saturday;03/09/2016;07:22:56;07:25:00;07:23:13
240561;UCC WGB;Curraheen;Saturday;03/09/2016;07:22:57;07:31:00;07:32:13
240001;CIT Technology Park;Curraheen;Saturday;03/09/2016;07:22:59;07:25:00;07:27:33
240491;Patrick Street;Curraheen;Saturday;03/09/2016;07:26:07;07:45:00;07:25:19
240561;UCC WGB;Curraheen;Saturday;03/09/2016;07:26:08;07:31:00;07:39:00
240001;CIT Technology Park;Curraheen;Saturday;03/09/2016;07:26:10;07:40:00;07:52:00
240491;Patrick Street;Curraheen;Saturday;03/09/2016;07:29:20;07:45:00;07:25:19
240561;UCC WGB;Curraheen;Saturday;03/09/2016;07:29:21;07:31:00;07:39:00
240001;CIT Technology Park;Curraheen;Saturday;03/09/2016;07:29:23;07:40:00;07:52:00
241111;CIT Technology Park;Lotabeg;Saturday;03/09/2016;16:15:40;16:21:00;16:21:36
240101;UCC WGB;Lotabeg;Saturday;03/09/2016;16:15:44;16:23:00;16:19:53
240171;Patrick Street;Lotabeg;Saturday;03/09/2016;16:15:45;16:16:00;16:29:21
241111;CIT Technology Park;Lotabeg;Saturday;03/09/2016;16:18:55;16:21:00;16:21:36
240101;UCC WGB;Lotabeg;Saturday;03/09/2016;16:18:59;16:23:00;16:21:19
240171;Patrick Street;Lotabeg;Saturday;03/09/2016;16:19:00;16:26:00;16:29:21
241111;CIT Technology Park;Lotabeg;Saturday;03/09/2016;16:22:11;16:31:00;16:23:19
240101;UCC WGB;Lotabeg;Saturday;03/09/2016;16:22:16;16:23:00;16:38:19
240171;Patrick Street;Lotabeg;Saturday;03/09/2016;16:22:18;16:26:00;16:29:21
241111;CIT Technology Park;Lotabeg;Saturday;03/09/2016;16:25:32;16:31:00;16:31:20
240101;UCC WGB;Lotabeg;Saturday;03/09/2016;16:25:41;16:33:00;16:39:49
240171;Patrick Street;Lotabeg;Saturday;03/09/2016;16:25:43;16:26:00;16:29:21
241111;CIT Technology Park;Lotabeg;Saturday;03/09/2016;16:28:55;16:31:00;16:31:20
240101;UCC WGB;Lotabeg;Saturday;03/09/2016;16:29:00;16:33:00;16:38:49
240171;Patrick Street;Lotabeg;Saturday;03/09/2016;16:29:01;16:36:00;16:29:21
240491;Patrick Street;Curraheen;Monday;05/09/2016;07:15:22;07:20:00;07:20:00
240561;UCC WGB;Curraheen;Monday;05/09/2016;07:15:23;07:18:00;07:21:40
240001;CIT Technology Park;Curraheen;Monday;05/09/2016;07:15:23;07:28:00;07:34:40
240491;Patrick Street;Curraheen;Monday;05/09/2016;07:18:27;07:20:00;07:20:00
240561;UCC WGB;Curraheen;Monday;05/09/2016;07:18:28;07:26:00;07:19:51
240001;CIT Technology Park;Curraheen;Monday;05/09/2016;07:18:29;07:28:00;07:32:51
240491;Patrick Street;Curraheen;Monday;05/09/2016;07:21:32;07:31:00;07:32:57
240561;UCC WGB;Curraheen;Monday;05/09/2016;07:21:33;07:26:00;07:31:33
240001;CIT Technology Park;Curraheen;Monday;05/09/2016;07:21:34;07:28:00;07:32:51
240491;Patrick Street;Curraheen;Monday;05/09/2016;07:24:37;07:31:00;07:32:57
240561;UCC WGB;Curraheen;Monday;05/09/2016;07:24:38;07:26:00;07:33:10
240001;CIT Technology Park;Curraheen;Monday;05/09/2016;07:24:40;07:28:00;07:30:39
240491;Patrick Street;Curraheen;Monday;05/09/2016;07:27:44;07:31:00;07:32:57
240561;UCC WGB;Curraheen;Monday;05/09/2016;07:27:45;07:32:00;07:33:10
