Friday 09;459.6
Thursday 11;364.7368421052632
Saturday 09;476.875
Monday 10;557.3333333333334
Saturday 10;311.1666666666667
Tuesday 09;359.15
Tuesday 10;509.8
Thursday 09;418.05
Wednesday 10;429.75
Wednesday 11;408.1304347826087
Wednesday 09;369.3157894736842
Friday 11;128.95
Friday 10;418.45
Monday 09;479.72222222222223
Thursday 10;324.94117647058823
Tuesday 11;340.88
Saturday 11;265.9
Monday 11;527.25
