Friday 11;392.4736842105263
Thursday 09;558.9
Monday 10;441.3
Monday 11;217.8
Sunday 09;674.75
Sunday 10;1981.2666666666667
Friday 09;301.8888888888889
Wednesday 09;590.1052631578947
Saturday 11;524.6
Saturday 10;751.8
Friday 10;539.5
Sunday 11;715.7777777777778
Tuesday 11;451.04347826086956
Wednesday 11;628.96
Tuesday 10;627.1
Thursday 11;381.7894736842105
Thursday 10;685.3157894736842
Wednesday 10;395.25
Tuesday 09;743.3
Monday 09;584.9473684210526
Saturday 09;769.3888888888889
