Thursday 11;403.85
Saturday 09;351.1111111111111
Friday 09;445.9
Wednesday 11;311.04
Friday 10;363.44444444444446
Tuesday 11;439.28
Sunday 11;1596.7
Tuesday 09;419.0
Wednesday 10;502.8888888888889
Monday 09;478.95
Monday 11;217.7
Monday 10;524.9
Tuesday 10;530.2105263157895
Wednesday 09;538.9
Thursday 09;381.94736842105266
Sunday 10;1324.5
Saturday 11;643.1
Friday 11;252.75
Saturday 10;543.52
Thursday 10;458.6666666666667
