Friday 11;202.65
Friday 10;212.4
Monday 11;311.55
Wednesday 10;272.15
Monday 09;149.55
Wednesday 11;186.72
Monday 10;325.55
Tuesday 11;198.76
Saturday 09;704.6
Thursday 11;172.8
Friday 09;269.63157894736844
Wednesday 09;277.95
Thursday 09;196.16
Tuesday 10;352.2
Thursday 10;548.2
Saturday 11;596.7222222222222
Saturday 10;496.36
Tuesday 09;323.89473684210526
