Wednesday 10;395.9
Tuesday 10;474.6842105263158
Monday 09;624.2105263157895
Tuesday 09;402.65
Wednesday 09;336.2
Wednesday 11;420.56
Saturday 11;463.8
Monday 10;326.5
Thursday 10;345.1111111111111
Saturday 09;506.45
Friday 11;239.72222222222223
Monday 11;322.625
Saturday 10;449.8
Friday 09;273.44444444444446
Friday 10;197.9
Tuesday 11;280.125
Thursday 09;335.0869565217391
Thursday 11;259.0
